usaf,wban,station_id,lat,lon,neighbor_id,neighbor_name,neighbor_state,neighbor_call,neighbor_lat,neighbor_lon,distance_to_neighbor
690020,93218,69002093218,36,-121.233,69002093218,JOLON HUNTER LIGGETT MIL RES,CA,KHGT,36,-121.233,0
690020,93218,69002093218,36,-121.233,69007093217,FRITZSCHE AAF,CA,KOAR,36.683,-121.767,55.73024537916726
690020,93218,69002093218,36,-121.233,69014093101,EL TORO MCAS,CA,KNZJ,33.667,-117.733,255.49106220353934
690020,93218,69002093218,36,-121.233,70027127506,BARROW POINT BARROW,AK,KPBA,71.333,-156.65,2750.4353299559803
690020,93218,69002093218,36,-121.233,70045027512,LONELY,AK,LNI,70.917,-153.25,2676.3554370627153
690020,93218,69002093218,36,-121.233,70063027403,OLIKTOK POW 2                ,AK,POLI,70.5,-149.883,2604.050248854232
690020,93218,69002093218,36,-121.233,70063526465,GALBRAITH LAKE AIRPORT,AK,PAGB,68.479,-149.49,2490.9756094472277
690020,93218,69002093218,36,-121.233,70063627405,PRUDHOE BAY,AK,PAUD,70.25,-148.333,2568.180281844432
690020,93218,69002093218,36,-121.233,70104626418,CENTRAL AIRPORT,AK,PACE,65.567,-144.765,2254.5584891291946
690020,93218,69002093218,36,-121.233,70119526625,SHISHMAREF/NEW AIRPORT,AK,PASH,66.25,-166.089,2743.6881828292408
690020,93218,69002093218,36,-121.233,70121326638,POINT LAY LIZ 2              ,AK,PIZ,69.733,-163.017,2796.6187763021226
690020,93218,69002093218,36,-121.233,70148626642,KIVALINA AIRPORT,AK,PAVL,67.732,-164.548,2755.8847615355235
690020,93218,69002093218,36,-121.233,70162026508,UMIAT,AK,PAUM,69.367,-152.133,2580.421414177685
690020,93218,69002093218,36,-121.233,70171900490,SHUNGNAK AIRPORT,AK,PAGH,66.888,-157.162,2560.459862643483
690020,93218,69002093218,36,-121.233,70174526480,CHANDALAR LAKE AIRPORT,AK,PALR,67.511,-148.493,2423.3408124753164
690020,93218,69002093218,36,-121.233,70179326524,MANLEY HOT SPRINGS,AK,PAML,64.999,-150.638,2336.6091618691917
690020,93218,69002093218,36,-121.233,70199526628,CAPE DARBY REMOT COM OUTLT,AK,PAGL,64.55,-163.007,2610.7849480759573
690020,93218,69002093218,36,-121.233,70206026632,NORTHEAST CAPE,AK,KOHC,63.317,-168.967,2740.2899674712785
690020,93218,69002093218,36,-121.233,70222326602,KOYUK AIRPORT,AK,PAKK,64.935,-161.155,2576.6261990332778
690020,93218,69002093218,36,-121.233,70231226555,FAREWELL LAKE SEAPLANE BASE,AK,PAFK,62.543,-153.623,2293.7430034471354
690020,93218,69002093218,36,-121.233,70249526547,HAYES RIVER AIRPORT,AK,PAHZ,61.983,-152.083,2230.946084519868
690020,93218,69002093218,36,-121.233,70255026514,SKWENTNA AIRPORT,AK,PASW,61.977,-151.217,2209.0623964277706
690020,93218,69002093218,36,-121.233,70264026414,SUMMIT,AK,PAST,63.331,-149.127,2223.352307308065
690020,93218,69002093218,36,-121.233,70264726499,HEALY RIVER AIRPORT,AK,PAHV,63.866,-148.969,2246.1213363715397
690020,93218,69002093218,36,-121.233,70264846406,CANTWELL AIRPORT,AK,PATW,63.391,-148.956,2222.52653340686
690020,93218,69002093218,36,-121.233,70267526484,PAXSON AIRPORT,AK,PAXK,63.032,-145.498,2131.3748228756726
690020,93218,69002093218,36,-121.233,70269596402,JONESVILLE MINE AIRPORT,AK,PAJV,61.714,-148.909,2140.8509123873396
690020,93218,69002093218,36,-121.233,70271126439,SHEEP MOUNTAIN AIRPORT,AK,PASP,61.812,-147.507,2112.749500893187
690020,93218,69002093218,36,-121.233,70274526560,WILLOW AIRPORT,AK,PAUO,61.748,-150.054,2170.093644623675
690020,93218,69002093218,36,-121.233,70275026442,NATIONAL WEATHER SERVICE OFFI,AK,PAVW,61.13,-146.352,2052.4465612834106
690020,93218,69002093218,36,-121.233,70275546404,MCCARTHY AIRPORT,AK,PAMX,61.437,-142.904,1993.3299561949077
690020,93218,69002093218,36,-121.233,70275726444,WHITTIER AIRPORT,AK,PAWR,60.783,-148.733,2092.9535147837305
690020,93218,69002093218,36,-121.233,70291346402,DEVILS MOUNTAIN LODGE AIRPORT,AK,PABN,62.402,-142.995,2047.8132237563839
690020,93218,69002093218,36,-121.233,70291526486,DUFFY'S TAVERN AIRPORT,AK,PADT,62.709,-143.981,2083.812325469856
690020,93218,69002093218,36,-121.233,70292326440,TANACROSS,AK,TSG,63.383,-143.333,2108.276136733581
690020,93218,69002093218,36,-121.233,70298626557,BIG RIVER LAKE,AK,PALV,60.814,-152.297,2186.5708909123296
690020,93218,69002093218,36,-121.233,70305126521,HOLY CROSS AIRPORT,AK,PAHC,62.183,-159.767,2443.8545748450447
690020,93218,69002093218,36,-121.233,70340626546,PORT ALSWORTH AIRPORT,AK,PALJ,60.204,-154.316,2217.8715987073997
690020,93218,69002093218,36,-121.233,70365025316,CAPE SPENCER,AK,KCSP,58.2,-136.633,1685.8502377101395
690020,93218,69002093218,36,-121.233,70381725357,ELFIN COVE SEAPLANE BASE,AK,PAEL,58.192,-136.344,1679.952675881082
690020,93218,69002093218,36,-121.233,70388025315,CAPE DECISION,AK,KCDE,56,-134.133,1507.4336449160385
690020,93218,69002093218,36,-121.233,70388625348,PORT ALEXANDER SPB,AK,PAAP,56.247,-134.645,1531.968527894382
690020,93218,69002093218,36,-121.233,70489625625,PORT MOLLER,AK,KPML,56,-160.517,2287.279755425709
690020,93218,69002093218,36,-121.233,70489725515,DRIFTWOOD BAY,AK,KDFB,53.967,-166.85,2491.1102593697187
690020,93218,69002093218,36,-121.233,72012200114,STARR BROWNING AIRSTRIP,MT,K8S0 ,48.6,-113.117,962.3313412705597
690020,93218,69002093218,36,-121.233,72019300117,LONNIE POOL FIELD WEAVERVILLE,CA,KO54 ,40.747,-122.922,340.249552011019
690020,93218,69002093218,36,-121.233,72026463827,TAZEWELL COUNTY AIRPORT,VA,K6V3 ,37.064,-81.798,2173.2457650913725
690020,93218,69002093218,36,-121.233,72029453898,WASHINGTON-WILKES CO ARPT,GA,KIIY,33.78,-82.816,2167.0931703250553
690020,93218,69002093218,36,-121.233,72030253963,CRKVIL-RED RIVER CO ARPT,TX,KLBR,33.593,-95.064,1488.5339268639061
690020,93218,69002093218,36,-121.233,72031612984,NUECES COUNTY ARIPORT,TX,KRBO,27.779,-97.691,1487.3813846671642
690020,93218,69002093218,36,-121.233,72034253947,WATONGA AIRPORT,OK,KJWG,35.864,-98.421,1272.4526153655786
690020,93218,69002093218,36,-121.233,72036663879,BRAXTON CO,WV,K48I ,38.687,-80.652,2217.1287311156075
690020,93218,69002093218,36,-121.233,72039200128,HOMERVILLE AIRPORT,GA,KHOE,31.056,-82.767,2225.6486349469333
690020,93218,69002093218,36,-121.233,72039700131,OHIO UNIVERSITY AIRPORT SNYDE,OH,KUNI,39.217,-82.233,2128.282460770957
690020,93218,69002093218,36,-121.233,72066400242,INDEPENDENCE OIL PLATFORM,LA,KIPN,28.083,-87.983,2010.4959767687055
690020,93218,69002093218,36,-121.233,72066600244,SHIP SHOAL OIL PLATFORM,LA,KSPR,28.6,-91.2,1817.518212488597
690020,93218,69002093218,36,-121.233,72066800246,EAST BREAKS OIL PLATFORM,TX,KEMK,27.817,-94.317,1669.099007891581
690020,93218,69002093218,36,-121.233,72071800253,MISSISSIPPI CANYON 311 A     ,LA,KMDJ,28.643,-89.794,1894.2491551258156
690020,93218,69002093218,36,-121.233,72071900254,EAST CAMERON 278 OIL PLATFORM,LA,KEHC,28.433,-92.883,1729.335506218333
690020,93218,69002093218,36,-121.233,72072100255,SABINE OIL PLATFORM,LA,KVBS,29.483,-93.633,1658.5286186701198
690020,93218,69002093218,36,-121.233,72072200256,SOUTH MARSH 268 OIL PLATFORM ,LA,KSCF,29.117,-91.867,1766.2506124965228
690020,93218,69002093218,36,-121.233,72072300257,VERMILLION 26 OIL PLATFORM   ,LA,KVNP,29.467,-92.367,1729.0997414546275
690020,93218,69002093218,36,-121.233,72072600259,GALVESTON 424 OIL PLATFORM   ,TX,KGVX,28.577,-94.977,1610.0289725549321
690020,93218,69002093218,36,-121.233,72072700260,HIGH ISLAND 376              ,TX,KHQI,27.962,-93.671,1700.0019965594292
690020,93218,69002093218,36,-121.233,72073100261,MUSTANG ISLAND 31            ,TX,KMIU,27.283,-96.733,1555.2729888664346
690020,93218,69002093218,36,-121.233,72074300418,SOUTH PADRE ISLAND HELIPORT,TX,KSPL,26.067,-97.15,1575.3591164600825
690020,93218,69002093218,36,-121.233,72088700297,MANITOWISH WATERS AIRPORT,WI,KD25 ,46.117,-89.883,1760.7288327841238
690020,93218,69002093218,36,-121.233,72091500305,EAST CAMERON 47 OIL PLATFORM ,LA,KCMB,29.433,-92.983,1695.863460619809
690020,93218,69002093218,36,-121.233,72091700306,HIGH ISLAND 179 OIL PLATFORM ,TX,KXIH,29.183,-94.517,1617.9227975484391
690020,93218,69002093218,36,-121.233,72091800307,MAIN PASS 140B               ,LA,KMIS,29.296,-88.842,1929.5520102146413
690020,93218,69002093218,36,-121.233,72091900308,NORTH PADRE ISLAND,TX,KOPM,26.833,-96.933,1559.8106615595184
690020,93218,69002093218,36,-121.233,72092100309,WEST CAMERON 368 A OIL PLATFO,TX,KCRH,28.917,-93.3,1692.513923940225
690020,93218,69002093218,36,-121.233,72093200317,BROOKHAVEN LINCOLN COUNTY AIR,MS,K1R7 ,31.606,-90.409,1786.675649045565
690020,93218,69002093218,36,-121.233,72095300331,MAIN PASS 289 C OIL PLATFORM ,LA,KVKY,29.248,-88.441,1953.1463167403579
690020,93218,69002093218,36,-121.233,72096400338,TYNDALL DRONE RUNWAY,FL,KTDR,30.033,-85.533,2095.4363248215795
690020,93218,69002093218,36,-121.233,72096900341,TEN SLEEP,WY,KJPD,44.15,-107.167,929.9834419938054
690020,93218,69002093218,36,-121.233,72097600345,LORDSBURG MUNICIPAL AIRPORT,NM,KLSB,32.333,-108.691,759.2242352062177
690020,93218,69002093218,36,-121.233,72103600353,BOYSEN THERMOPOL,WY,KTBX,43.467,-108.389,853.2783272486589
690020,93218,69002093218,36,-121.233,72201292817,THE VILLAGES,FL,KVVG,28.95,-81.967,2322.2049154048455
690020,93218,69002093218,36,-121.233,72205112841,ATOKA MUNI,OK,KORL,28.545,-81.333,2368.3988542994753
690020,93218,69002093218,36,-121.233,72206793832,CECIL FLD,FL,KNZC,30.217,-81.883,2294.80602353127
690020,93218,69002093218,36,-121.233,72216226554,MERRILL PASS WEST,AK,PAER,61.267,-153.8,2245.5546239713112
690020,93218,69002093218,36,-121.233,72224503882,PANAMA CITY-BAY CO. INT AP,FL,KPFN,30.212,-85.683,2082.682867650619
690020,93218,69002093218,36,-121.233,72226613850,CRAIG FLD,AL,KSEM,32.35,-86.983,1962.504800083611
690020,93218,69002093218,36,-121.233,72229003881,NWS METEOROLOGICAL OBSY,AL,KCKL,32.9,-87.25,1936.864180990361
690020,93218,69002093218,36,-121.233,72230900432,GRAND ISLE SAWRS,LA,KAXO,29.25,-89.966,1868.2188951919436
690020,93218,69002093218,36,-121.233,72232012884,BATON ROUGE METRO R,LA,KBVE,29.333,-89.408,1897.0694786654688
690020,93218,69002093218,36,-121.233,72254612910,SAN MARCOS (AWOS)            ,TX,KRJO,29.9,-97.867,1413.7381371512072
690020,93218,69002093218,36,-121.233,72255612925,CHASE NAVAL AIR STATION,TX,KNIR,28.367,-97.667,1469.814292033143
690020,93218,69002093218,36,-121.233,72258593901,NAVAL AIR STATION OPERATIONS,TX,KNBE,32.733,-96.967,1397.5311096761982
690020,93218,69002093218,36,-121.233,72265523005,WEBB AFB,TX,KBGS,32.217,-101.517,1154.798786374463
690020,93218,69002093218,36,-121.233,72265723041,BIG SPRING,TX,KHCA,32.233,-101.5,1155.390834466777
690020,93218,69002093218,36,-121.233,72267523021,REESE AFB/LUBBOCK,TX,KREE,33.6,-102.05,1098.318541488452
690020,93218,69002093218,36,-121.233,72268393083,SIERRA BLANCA RGNL AIRPORT,NM,KSRR,33.45,-105.517,907.9929944834355
690020,93218,69002093218,36,-121.233,72272093063,BISBEE DOUGLAS INTL,AZ,KSVC,32.633,-108.167,779.8007002636122
690020,93218,69002093218,36,-121.233,72272693045,NOGALES (AMOS)               ,AZ,KTCS,33.237,-107.268,815.3145399800477
690020,93218,69002093218,36,-121.233,72280023195,YUMA MARINE CORPS AIR STATION,AZ,KYUM,32.667,-114.6,442.5308180874153
690020,93218,69002093218,36,-121.233,72281953989,MULTI PURPOSE RANGE,KS,KAMM,39.294,-96.926,1343.9604541516555
690020,93218,69002093218,36,-121.233,72282263903,DIRT STRIP EAST OF FORT POLK,LA,KDNK,31.114,-92.966,1654.9011314394606
690020,93218,69002093218,36,-121.233,72282553145,TONOPAH TEST RANGE #74       ,NV,KBJN,37.617,-116.264,296.45995343228475
690020,93218,69002093218,36,-121.233,72282693762,SITE R,PA,KRYT,39.733,-77.433,2377.568679435879
690020,93218,69002093218,36,-121.233,72286623122,SAN BERNARDINO INTERNATIONAL,CA,KSBD,34.095,-117.235,261.44463968214296
690020,93218,69002093218,36,-121.233,72286723156,BEAUMONT,CA,KBUO,33.933,-116.967,280.36875026677683
690020,93218,69002093218,36,-121.233,72289093136,MOUNT WILSON,CA,KMWS,34.233,-118.067,216.44488698584388
690020,93218,69002093218,36,-121.233,72291593114,TUSTIN MCAF,CA,KNTK,33.7,-117.833,249.63430300773794
690020,93218,69002093218,36,-121.233,72292800369,MCOLF CAMP PENDLETON RED BEAC,CA,KNXF,33.286,-117.456,284.8151665719744
690020,93218,69002093218,36,-121.233,72297903157,LONG BEACH NAVAL STN,CA,NWF,33.75,-118.233,230.21857786084908
690020,93218,69002093218,36,-121.233,72310813776,LUMBERTON MUNICIPAL ARPT,NC,KLBT,34.608,-79.059,2359.6744461067788
690020,93218,69002093218,36,-121.233,72312693804,SPARTANBURG DOWNTOWN MEMORIAL,SC,KSPA,34.917,-81.95,2195.4612736661384
690020,93218,69002093218,36,-121.233,72329003849,CAPE GIRARDEAU RGNL,MO,KLOZ,37.087,-84.077,2049.248639778417
690020,93218,69002093218,36,-121.233,72365703014,TORREON,NM,K4SL ,35.799,-107.181,785.3682560435257
690020,93218,69002093218,36,-121.233,72367593092,CHAMA AWRS,NM,KE33 ,36.9,-106.583,815.2003882508232
690020,93218,69002093218,36,-121.233,72382693194,INYOKERN AIRPORT,CA,KIYK,35.667,-117.833,191.69355300515983
690020,93218,69002093218,36,-121.233,72389723167,FRESNO CHANDLER EXEC,CA,KFCH,36.732,-119.82,93.41213043301755
690020,93218,69002093218,36,-121.233,72390093226,SAN SIMEON/PT. PIED,CA,K87Q ,35.666,-121.285,23.24407957818554
690020,93218,69002093218,36,-121.233,72400893781,HALIFAX COUNTY AIRPORT,NC,KRZZ,36.439,-77.71,2403.448817653123
690020,93218,69002093218,36,-121.233,72401513726,FT PICKETT/BLACKSTO,VA,KBKT,37.083,-77.95,2381.1520697318124
690020,93218,69002093218,36,-121.233,72406593733,TIPTON AIRPORT,MD,KFME,39.083,-76.767,2419.4298017331007
690020,93218,69002093218,36,-121.233,72407613724,ATLANTIC CITY (CGS)          ,NJ,ATLN,39.379,-74.424,2539.593838444084
690020,93218,69002093218,36,-121.233,72408614793,WILLOW GROVE NAS,PA,KNXX,40.2,-75.15,2492.5170336255596
690020,93218,69002093218,36,-121.233,72427003804,OAK RIDGE,TN,KPKB,39.2,-81.27,2179.584950054576
690020,93218,69002093218,36,-121.233,72429300376,MOUNT WERNER,CO,K3MW ,40.46,-106.76,841.9421235792997
690020,93218,69002093218,36,-121.233,72433703838,VANDALIA MUNICIPAL,IL,KVLA,39,-89.167,1759.5110988988038
690020,93218,69002093218,36,-121.233,72437093823,TERRE HAUTE HULMAN REGIONAL A,IN,HUF,39.45,-87.3,1857.3426772607852
690020,93218,69002093218,36,-121.233,72438912991,SHIP SHOAL 207A              ,LA,KGSM,28.517,-90.967,1832.7566618874891
690020,93218,69002093218,36,-121.233,72456713921,SHERMAN AAF,KS,KFLV,39.367,-94.917,1451.3466386742803
690020,93218,69002093218,36,-121.233,72469023062,DENVER WSFO,CO,KDNR,39.75,-104.867,927.2488653249846
690020,93218,69002093218,36,-121.233,72472393025,BLANDING MUNI,UT,K4BL ,37.583,-109.483,658.3618231325584
690020,93218,69002093218,36,-121.233,72477393132,GREEN RIVER RANGE,UT,KU28 ,39,-110.15,640.9457584729201
690020,93218,69002093218,36,-121.233,72487003163,CALIENTE (AMOS)              ,NV,KP38 ,37.612,-114.526,387.01943360587137
690020,93218,69002093218,36,-121.233,72492523240,CROWS LANDING,CA,KNRC,37.4,-121.133,96.82168351859217
690020,93218,69002093218,36,-121.233,72509714790,NAVAL AIR STATION,MA,KNZW,42.15,-70.933,2690.042574709666
690020,93218,69002093218,36,-121.233,72512014761,PHILIPSBURG AIRPORT,PA,KPSB,40.9,-78.083,2333.794533605935
690020,93218,69002093218,36,-121.233,72512114761,BURLIGTON/COLCHE,VT,KPSB,40.9,-78.083,2333.794533605935
690020,93218,69002093218,36,-121.233,72513514754,TOBYHANNA,PA,7TB  ,41.183,-75.417,2469.538670007122
690020,93218,69002093218,36,-121.233,72518794733,CLINTON COUNTY AIRPORT,NY,KPLB,44.687,-73.523,2543.197506226854
690020,93218,69002093218,36,-121.233,72519794794,ONEIDA COUNTY AIRPORT,NY,KUCA,43.145,-75.384,2457.911138364618
690020,93218,69002093218,36,-121.233,72530614855,GLENVIEW NAS,IL,KNBU,42.083,-87.833,1827.2814787538277
690020,93218,69002093218,36,-121.233,72532514816,BRADFORD/RINKENBERG,IL,KBDF,41.233,-89.617,1733.3759065282059
690020,93218,69002093218,36,-121.233,72534694866,CHICAGO/MEIGS,IL,KCGX,41.867,-87.6,1838.763995717439
690020,93218,69002093218,36,-121.233,72547504953,MONTICELLO REGIONAL ARPT,IA,KMXO,42.224,-91.166,1657.6112961569204
690020,93218,69002093218,36,-121.233,72568124019,DOUGLAS,WY,4DG  ,42.75,-105.383,963.5894820852895
690020,93218,69002093218,36,-121.233,72568524019,DOUGLAS,WY,K4DG ,42.75,-105.383,963.5894820852895
690020,93218,69002093218,36,-121.233,72578624151,MALAD CITY AIRPORT,ID,KMLD,42.188,-112.248,643.0426627891264
690020,93218,69002093218,36,-121.233,72578724158,STREVELL,ID,K4SV ,42.017,-113.25,596.170128638855
690020,93218,69002093218,36,-121.233,72582794190,WILD HORSE RESERVOIR,NV,KAWH,41.636,-115.801,486.40888800356123
690020,93218,69002093218,36,-121.233,72586124142,GOODING MUNICIPAL ARPT,ID,GNG,42.917,-114.767,588.5691360488578
690020,93218,69002093218,36,-121.233,72586894184,ALLEN H TIGERT AIRPORT,ID,KU78 ,42.65,-111.583,689.4346181628853
690020,93218,69002093218,36,-121.233,72586994186,MALTA,ID,K77M ,42.302,-113.335,606.2284767465138
690020,93218,69002093218,36,-121.233,72595624212,BURNEY,CA,KBNY,40.883,-121.667,337.96235888707895
690020,93218,69002093218,36,-121.233,72608014608,EASTPORT,ME,KEPM,44.917,-67,2859.8970595521137
690020,93218,69002093218,36,-121.233,72655454906,ST JAMES MUNICIPAL AIRPORT,MN,KJYG,43.986,-94.558,1506.6524720392795
690020,93218,69002093218,36,-121.233,72656094966,PIERRE RGNL,SD,KFFM,46.283,-96.15,1475.8838708319474
690020,93218,69002093218,36,-121.233,72656394969,FARIBAULT MUNICIPAL ARPT,MN,KFBL,44.333,-93.317,1571.7695507353671
690020,93218,69002093218,36,-121.233,72657614928,WILLMAR RCO,MN,KILL,45.117,-95.083,1500.42353681412
690020,93218,69002093218,36,-121.233,72676324198,WEATHER SERVICE OFFICE,MT,KWEY,44.65,-111.1,799.4888444357459
690020,93218,69002093218,36,-121.233,72679524161,WHITEHALL,MT,HIA,45.867,-111.967,834.046172052641
690020,93218,69002093218,36,-121.233,72683994196,JOHN DAY STATE ARPT,OR,K5J0 ,44.404,-118.963,592.4065703180735
690020,93218,69002093218,36,-121.233,72698794204,CASCADE LOCKS STATE AIRPORT,OR,KCZK,45.683,-121.883,669.4198121769584
690020,93218,69002093218,36,-121.233,72712514623,LORING AFB/LIMESTON,ME,KLIZ,46.95,-67.883,2803.733499373123
690020,93218,69002093218,36,-121.233,72784094187,HANFORD AIRPORT,WA,KHMS,46.567,-119.6,734.4578837082363
690020,93218,69002093218,36,-121.233,72792624241,TOLEDO-WINLOCK ED CARLSON MEM,WA,KTDO,46.483,-122.817,728.4149687299134
690020,93218,69002093218,36,-121.233,72797824240,CAPE FLATTERY(CGLS)          ,WA,K93S ,48.383,-124.733,873.2823034399905
690020,93218,69002093218,36,-121.233,74000203042,LA VETA PASS AWOS-3 ARPT     ,CO,KVTP,37.5,-105.167,893.7211971108628
690020,93218,69002093218,36,-121.233,74003024103,MICHAEL AAF AIRPORT,UT,KDPG,40.183,-112.933,535.2067510882686
690020,93218,69002093218,36,-121.233,74392014611,NAVAL AIR STATION,ME,KNHZ,43.9,-69.933,2724.6449086901525
690020,93218,69002093218,36,-121.233,74490504779,FORT DEVENS/AYER,MA,KAYE,42.567,-71.6,2652.463124225493
690020,93218,69002093218,36,-121.233,74618003147,CUDDLEBACK GUNNERY,CA,K4CB ,35.267,-117.433,219.1523681647622
690020,93218,69002093218,36,-121.233,74638093064,MELROSE GUNNERY RAN,NM,K4MR ,34.3,-103.8,989.8028033792754
690020,93218,69002093218,36,-121.233,74693993785,HORACE WILLIAMS AIRPORT,NC,KIGX,35.933,-79.064,2337.5429336536504
690020,93218,69002093218,36,-121.233,74724003148,GILA BEND AF AUX AIRPORT,AZ,KGBN,32.883,-112.717,530.2669769768215
690020,93218,69002093218,36,-121.233,74724023168,GILA BEND AF AUX,AZ,KGXF,32.883,-112.717,530.2669769768215
690020,93218,69002093218,36,-121.233,74796012804,AVON PARK GUNNERY R,FL,KAGR,27.65,-81.333,2393.0896497169633
690020,93218,69002093218,36,-121.233,74923000393,TELLER AIRPORT,AK,PATE,65.233,-166.35,2719.447583507148
690020,93218,69002093218,36,-121.233,78514511653,EUGENIO MARIA DE HOSTOS AIRPO,PR,TJMZ,18.254,-67.149,3493.3395349910934
690020,93218,69002093218,36,-121.233,91178022514,KALAELOA ARPT,HI,PHNA,21.317,-158.067,2432.121247320443
690020,93218,69002093218,36,-121.233,A0001163848,CHEROKEE COUNTY AIRPORT,GA,K47A ,34.311,-84.424,2068.839538850607
690020,93218,69002093218,36,-121.233,A0001403053,DONA ANA COUNTY AIRPORT AT SA,NM,K5T6 ,31.883,-106.717,877.6720942912475
690020,93218,69002093218,36,-121.233,A0002253995,SOUTHLAND FIELD AIRPORT,LA,KL75 ,30.131,-93.376,1655.8313759307846
690020,93218,69002093218,36,-121.233,A0002453848,CHOCTAW NAVAL OUTLYING FIELD,FL,KNFJ,30.507,-86.96,2004.2703995194972
690020,93218,69002093218,36,-121.233,A0002694297,COUPEVILLE/NOLF,WA,KNRA,48.217,-122.633,846.5284358036733
690020,93218,69002093218,36,-121.233,70392025317,CRAIG SEAPLANE,AK,CGA,55.483,-133.15,1457.8784963404437
690020,93218,69002093218,36,-121.233,72072500434,BRAZOS 133B                  ,TX,KBBF,28.058,-95.872,1576.870067484136
690020,93218,69002093218,36,-121.233,72773524139,DRUMMOND,MT,K3DU ,46.638,-113.176,843.9562723680185
690020,93218,69002093218,36,-121.233,72208613758,CHARLESTON NAS,SC,KNAO,32.85,-79.95,2343.7765201018533
690020,93218,69002093218,36,-121.233,72495623211,HAMILTON AAF,CA,KSRF,38.067,-122.5,158.88136533589497
690020,93218,69002093218,36,-121.233,72308913755,CHINCOTEAGUE,VA,K0W8 ,37.933,-75.383,2507.2401054829184
690020,93218,69002093218,36,-121.233,74596513756,CAPE MAY (CGS)               ,NJ,KN91 ,38.95,-74.883,2520.590637432003
690020,93218,69002093218,36,-121.233,74506023239,ALAMEDA(USN)                 ,CA,KNGZ,37.733,-122.317,133.7987009299418
690020,93218,69002093218,36,-121.233,74694113786,MONROE CO,MS,KECG,36.261,-76.175,2489.38926614304
690020,93218,69002093218,36,-121.233,70133700103,WALES AIRPORT,AK,PAIW,65.617,-168.1,2776.1734811957103
690020,93218,69002093218,36,-121.233,74201024228,PORT ANGELES CGAS,WA,KNOW,48.133,-123.4,844.9626558836284
690020,93218,69002093218,36,-121.233,70298026445,YAKATAGA,AK,PACY,60.083,-142.5,1911.8385841226034
690020,93218,69002093218,36,-121.233,72446603929,RICHARD GEBAUR,MO,KGVW,38.844,-94.56,1470.413929159261
690020,93218,69002093218,36,-121.233,72548904959,ORANGE CITY MUNICIPAL ARPT,IA,KORC,42.99,-96.063,1418.7421036050596
690020,93218,69002093218,36,-121.233,70262500104,NIKOLAI AIRPORT,AK,PAFS,63.017,-154.367,2332.3104621248913
690020,93218,69002093218,36,-121.233,72213353946,SALLISAW MUNICIPAL AIRPORT,OK,KJSV,35.438,-94.803,1477.5476584151597
690020,93218,69002093218,36,-121.233,72222693841,WHITING FIELD NAVAL AIR STATI,FL,KNSE,30.717,-87.017,1996.1377330700418
690020,93218,69002093218,36,-121.233,72340813814,ARKANSAS INTERNATIONAL AIRPOR,AR,KBYH,35.967,-89.95,1740.1634865683689
690020,93218,69002093218,36,-121.233,72405713701,PHILLIPS ARMY AIRFIELD,MD,KAPG,39.472,-76.17,2446.682291256078
690020,93218,69002093218,36,-121.233,74207963876,MASON COUNTY AIRPORT,WV,K3I2 ,38.915,-82.099,2137.8732466923957
690020,93218,69002093218,36,-121.233,70231526536,TATALINA LRRS AIRPORT,AK,PATL,62.894,-155.976,2368.0549959797554
690020,93218,69002093218,36,-121.233,70414045715,EARECKSON AIR STATION AIRPORT,AK,PASY,52.717,174.1,3270.135793113765
690020,93218,69002093218,36,-121.233,72038200123,ST MICHAEL AIRPORT,AK,PAMK,63.49,-162.11,2552.1248410471653
690020,93218,69002093218,36,-121.233,72045500145,MADISON AIRPORT,KY,KI39 ,37.633,-84.333,2029.609312170008
690020,93218,69002093218,36,-121.233,72205453959,WEST MEMPHIS MUNICIPAL APT,AR,KAWM,35.135,-90.234,1734.6826953976379
690020,93218,69002093218,36,-121.233,72212904939,MOORHEAD MUNICIPAL AIRPORT,MN,KJKJ,46.839,-96.663,1466.7455926385287
690020,93218,69002093218,36,-121.233,72340003952,NORTH LITTLE ROCK AIRPORT,AR,KLZK,34.835,-92.26,1626.2579608528245
690020,93218,69002093218,36,-121.233,72464603028,COMANCHE NATIONAL GRASSLAND,CO,KSPD,37.283,-102.614,1033.6276969388048
690020,93218,69002093218,36,-121.233,72507454752,QUONSET STATE AIRPORT,RI,KOQU,41.597,-71.412,2671.2197184025754
690020,93218,69002093218,36,-121.233,72594024213,WOODLEY ISLAND (NEW 10/94)   ,CA,KEKA,40.81,-124.16,367.87471235801786
690020,93218,69002093218,36,-121.233,72613014755,MT. WASHINGTON OBSERVATORY,NH,KMWN,44.27,-71.303,2654.421878979112
690020,93218,69002093218,36,-121.233,72656504948,MORRIS MUNICIPAL AIRPORT,MN,KMOX,45.566,-95.968,1468.2065889754401
690020,93218,69002093218,36,-121.233,72711994605,CLAYTON LAKE,ME,K40B ,46.617,-69.533,2727.468261641125
690020,93218,69002093218,36,-121.233,72743094850,MARQUETTE MICHIGAN COUNTY AP,MI,KMQT,46.531,-87.549,1875.4648534496662
690020,93218,69002093218,36,-121.233,72750304909,CAMBRIDGE MUNICIPAL ARPT,MN,KCBG,45.559,-93.265,1593.5588737797002
690020,93218,69002093218,36,-121.233,74490714753,EAST MILTON,MA,KMQE,42.212,-71.114,2680.273675086333
690020,93218,69002093218,36,-121.233,78514011603,RAFAEL HERNANDEZ AIRPORT,PR,TJBQ,18.498,-67.129,3485.5435611088433
